time_str,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2022-10-02 20:30:49,25867.6328125,0.113425925374031,0.0,0.0,0.0,0.0,0.0,0.0,1157.951782226562,0.0,328.1394653320312,32.84143447875977,66.9415512084961,53.64583206176758,168.9670104980469,0.2459490597248077,23.62557792663575
2022-10-02 20:30:53,25867.6328125,0.113425925374031,0.0005994765087962,0.3899829089641571,0.0,0.0,0.0,0.0,1157.79638671875,0.0,325.4340209960937,32.8125,66.99942016601562,53.68923568725586,168.7210693359375,0.1880787014961242,23.65451431274414
2022-10-02 20:30:58,25867.6328125,0.113425925374031,0.0011989529011771,0.9471012353897096,0.0,0.0,0.0,0.0,1157.951782226562,0.0,326.0995483398437,32.8125,66.95601654052734,53.68923568725586,169.4155120849609,0.2314814776182174,23.65451431274414
2022-10-02 20:31:03,25867.6328125,0.1140046268701553,0.4218316376209259,81.67355346679688,0.8999150395393372,0.0,0.0,0.0,1157.951782226562,0.0,327.3726806640625,32.74016189575195,67.02835845947266,53.71817398071289,169.3431701660156,0.2314814776182174,23.65451431274414
2022-10-02 20:31:08,25867.6328125,0.1145833358168602,1.289673805236816,140.1152648925781,1.730255484580994,0.0,0.0,0.0,1157.951782226562,0.0,324.4502258300781,32.63888931274414,67.15856170654297,53.79050827026367,169.6614685058594,0.2314814776182174,23.65451431274414
2022-10-02 20:31:13,25867.6328125,0.113425925374031,2.153119802474976,152.7618560791016,2.381275415420532,0.0,0.0,0.0,1157.951782226562,0.0,324.4357604980469,32.84143447875977,66.98495483398438,53.79050827026367,169.2563629150391,0.2170138955116272,23.6834487915039
2022-10-02 20:31:18,25867.6328125,0.1140046268701553,2.508809089660645,152.7061614990234,2.677381753921509,0.0,0.0,0.0,1157.951782226562,0.0,324.4212951660156,33.203125,66.76793670654297,53.76156997680664,169.2563629150391,0.2314814776182174,23.65451431274414
2022-10-02 20:31:23,25867.6328125,0.1128472238779068,2.923247337341309,157.5530853271484,3.139142274856567,0.0,0.0,0.0,1157.79638671875,0.0,324.2621459960937,32.63888931274414,67.17303466796875,53.79050827026367,168.9814758300781,0.2314814776182174,23.6834487915039
2022-10-02 20:31:28,25867.6328125,0.1140046268701553,3.316903591156006,149.5305786132812,3.606285810470581,0.0,0.0,0.0,1157.951782226562,0.0,269.8929443359375,33.17419052124023,66.76793670654297,53.79050827026367,169.6469879150391,0.2170138955116272,23.72685241699219
2022-10-02 20:31:33,25867.6328125,0.1157407388091087,4.000107288360596,167.0240936279297,4.198913097381592,0.0,0.0,0.0,1157.79638671875,0.0,268.7933959960937,32.94271087646484,67.0138931274414,53.74710464477539,169.4010314941406,0.2314814776182174,23.72685241699219
