日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2020-11-09 14:56:29,-1,65138.51,0.06770834,0.000799302,155.8817,0.0,0.0,0.0,0.0,376.8972,0.0,264.9161,79.90452,137.3987,57.91377,271.3252,6.684028,0
2020-11-09 14:56:30,-1,65138.51,0.06712963,0.000799302,6.741133,0.0,0.0,0.0,0.0,376.8972,0.0,264.9016,79.89005,137.4132,57.91377,271.2963,6.66956,0
2020-11-09 14:56:31,-1,65138.51,0.06481481,0.0009991274,5.515472,0.0,0.0,0.0,0.0,376.8972,0.0,264.9306,79.90452,137.4421,57.89931,271.3252,6.698495,0
2020-11-09 14:56:32,-1,65138.51,0.06712963,0.0005994765,4.011252,0.0,0.0,0.0,0.0,376.8972,0.0,264.9595,79.89005,137.4566,57.89931,271.3397,6.698495,0
2020-11-09 14:56:33,-1,65138.51,0.06712963,0.000799302,3.95554,0.0,0.0,0.0,0.0,376.8972,0.0,264.9739,79.89005,137.3987,57.88483,271.3397,6.655093,0
2020-11-09 14:56:34,-1,65138.51,0.06655093,0.000799302,3.788405,0.0,0.0,0.0,0.0,376.8972,0.0,264.9306,79.89005,137.3987,57.89931,271.3397,6.684028,0
2020-11-09 14:56:35,-1,65138.51,0.06712963,0.0009991274,3.34271,0.0,0.0,0.0,0.0,376.8972,0.0,264.8871,79.90452,137.4132,57.91377,271.3542,6.698495,0
2020-11-09 14:56:36,-1,65138.51,0.06481481,0.0009991274,3.231287,0.0,0.0,0.0,0.0,376.8972,0.0,264.9161,79.90452,137.3843,57.88483,271.3397,6.655093,0
2020-11-09 14:56:37,-1,65138.51,0.06770834,0.000799302,2.618456,0.0,0.0,0.0,0.0,376.8972,0.0,265.0318,79.89005,137.4132,57.91377,271.3397,6.655093,0
2020-11-09 14:56:38,-1,65138.51,0.06828704,0.000799302,2.618457,0.0,0.0,0.0,0.0,376.8972,0.0,264.8871,79.90452,137.4132,57.88483,271.3542,6.66956,0
2020-11-09 14:56:39,-1,65138.51,0.06655093,0.001198953,2.72988,0.0,0.0,0.0,0.0,376.8972,0.0,264.9306,79.90452,137.3987,57.89931,271.3542,6.684028,0
2020-11-09 14:56:40,-1,65138.51,0.06655093,0.000799302,2.72988,0.0,0.0,0.0,0.0,376.8972,0.0,264.9595,79.90452,137.4421,57.89931,271.3686,6.655093,0
2020-11-09 14:56:41,-1,65138.51,0.06828704,0.0009991274,2.395609,0.0,0.0,0.0,0.0,376.8972,0.0,264.9884,79.89005,137.3987,57.89931,271.3542,6.66956,0
2020-11-09 14:56:42,-1,65138.51,0.06655093,0.0009991274,2.228474,0.0,0.0,0.0,0.0,376.8972,0.0,264.9161,79.93345,137.3987,57.89931,271.3252,6.655093,0
2020-11-09 14:56:44,-1,65138.51,0.06539351,0.001198953,2.897016,0.0,0.0,0.0,0.0,376.9749,0.0,264.9306,79.90452,137.4132,57.89931,271.3397,6.626157,0
2020-11-09 14:56:45,-1,65138.51,0.06655093,0.000799302,1.727067,0.0,0.0,0.0,0.0,376.7416,0.0,264.8871,79.93345,137.3987,57.89931,271.3252,6.66956,0
2020-11-09 14:56:46,-1,65138.51,0.06770834,0.0005994765,5.125489,0.09069552,0.0,0.0,0.0,376.9749,0.0,264.9739,79.90452,137.3987,57.89931,271.3397,6.655093,0
2020-11-09 14:56:47,-1,65138.51,0.06655093,0.01358813,83.12206,0.1163719,0.0,0.0,0.0,376.8972,0.0,264.9739,79.90452,137.4132,57.88483,271.3252,6.655093,0
2020-11-09 14:56:49,-1,65138.51,0.06770834,0.1121021,18.21777,0.2397841,0.0,0.0,0.0,376.8972,0.0,264.9306,79.90452,137.4132,57.88483,271.3252,6.655093,0
2020-11-09 14:56:50,-1,65138.51,0.06423611,0.1772452,24.9589,0.2696018,0.0,0.0,0.0,376.8972,0.0,264.9884,79.90452,137.3987,57.94271,271.3252,6.66956,0
2020-11-09 14:56:51,-1,65138.51,0.06712963,0.2341955,29.193,0.328409,0.0,0.0,0.0,376.9749,0.0,264.9739,79.90452,137.3987,57.88483,271.3252,6.655093,0
2020-11-09 14:56:52,-1,65138.51,0.06712963,0.304534,17.49352,0.439397,0.0,0.0,0.0,376.9749,0.0,264.9161,79.93345,137.4132,57.89931,271.3252,6.655093,0
2020-11-09 14:56:53,-1,65138.51,0.06655093,0.3802679,48.07932,0.5234664,0.0,0.0,0.0,376.8972,0.0,264.9161,79.87558,137.4566,57.97165,271.2963,6.626157,0
2020-11-09 14:56:54,-1,65138.51,0.06712963,0.4570009,101.3398,0.5607386,0.0,0.0,0.0,376.8972,0.0,264.9306,79.8177,137.3698,58.04398,271.3252,6.626157,0
2020-11-09 14:56:55,-1,65138.51,0.06481481,0.5265402,95.60152,0.7437862,0.0,0.0,0.0,376.8972,0.0,264.9161,79.7309,137.3987,58.11632,271.2963,6.626157,0
2020-11-09 14:56:56,-1,65138.51,0.06655093,0.620658,117.162,0.9347022,0.0,0.0,0.0,376.8972,0.0,264.9595,79.74537,137.4132,58.17419,271.2818,6.655093,0
2020-11-09 14:56:57,-1,65138.51,0.06712963,0.7925079,132.2042,1.007176,0.0,0.0,0.0,376.9749,0.0,264.9161,79.6875,137.3843,58.20313,271.2963,6.626157,0
2020-11-09 14:56:58,-1,65138.51,0.06481481,0.918398,118.8891,1.077165,0.0,0.0,0.0,376.9749,0.0,264.9884,79.6441,137.4566,58.23206,271.2963,6.626157,0
2020-11-09 14:56:59,-1,65138.51,0.06655093,1.018511,118.4991,1.19685,0.0,0.0,0.0,376.7416,0.0,264.9595,79.47048,137.4711,58.31887,271.2963,6.66956,0
2020-11-09 14:57:00,-1,65138.51,0.06712963,1.109831,117.2177,1.210102,0.0,0.0,0.0,376.9749,0.0,264.9016,79.6875,137.4711,58.17419,271.2818,6.655093,0
2020-11-09 14:57:01,-1,65138.51,0.06655093,1.183566,95.4901,1.214657,0.0,0.0,0.0,376.8972,0.0,264.9306,79.74537,137.4855,58.17419,271.3252,6.655093,0
2020-11-09 14:57:02,-1,65138.51,0.06770834,1.204548,101.0056,1.514491,0.0,0.0,0.0,376.8972,0.0,264.9595,79.75983,137.4421,58.15972,271.3252,6.626157,0
2020-11-09 14:57:03,-1,65138.51,0.06712963,1.279483,120.7833,1.650741,0.0,0.0,0.0,376.8972,0.0,264.9595,79.8177,137.4566,58.11632,271.3252,6.626157,0
2020-11-09 14:57:04,-1,65138.51,0.06712963,1.461724,137.3854,1.776638,0.0,0.0,0.0,376.8972,0.0,264.8438,79.87558,137.3843,58.11632,271.3252,6.626157,0
2020-11-09 14:57:05,-1,65138.51,0.06481481,1.622783,130.5885,1.796517,0.0,0.0,0.0,376.8972,0.0,264.9306,79.97685,137.3409,58.10185,271.2963,6.626157,0
2020-11-09 14:57:06,-1,65138.51,0.06944445,1.756866,121.6747,2.021806,0.0,0.0,0.0,376.8972,0.0,264.9306,80.03472,137.2975,58.04398,271.2963,6.66956,0
2020-11-09 14:57:07,-1,65138.51,0.06655093,1.883955,132.5942,2.24958,0.0,0.0,0.0,376.7416,0.0,264.8871,80.10706,137.1962,58.01505,271.2963,6.655093,0
2020-11-09 14:57:08,-1,65138.51,0.06712963,2.042017,143.068,2.423517,0.0,0.0,0.0,376.7416,0.0,264.8871,80.12153,137.1817,57.95718,271.2818,6.626157,0
2020-11-09 14:57:09,-1,65138.51,0.06539351,2.253832,164.8513,2.594554,0.0,0.0,0.0,376.9749,0.0,264.8582,79.94792,137.1238,58.04398,271.2818,6.655093,0
2020-11-09 14:57:10,-1,65138.51,0.06770834,2.417489,142.0652,2.743643,0.0,0.0,0.0,376.8972,0.0,264.9595,79.94792,137.254,58.01505,271.2818,6.626157,0
2020-11-09 14:57:11,-1,65138.51,0.06655093,2.590138,134.4884,2.803693,0.0,0.0,0.0,376.8972,0.0,264.9306,79.90452,137.3264,58.05844,271.2818,6.626157,0
2020-11-09 14:57:12,-1,65138.51,0.06712963,2.733013,124.5717,3.017386,0.0,0.0,0.0,376.8972,0.0,264.8582,79.83218,137.4711,58.08738,271.2963,6.655093,0
2020-11-09 14:57:13,-1,65138.51,0.06712963,2.85111,133.597,3.213686,0.0,0.0,0.0,376.9749,0.0,264.9306,79.75983,137.4855,58.11632,271.2818,6.655093,0
2020-11-09 14:57:14,-1,65138.51,0.06481481,3.014967,139.8367,3.306453,0.0,0.0,0.0,376.9749,0.0,264.8871,79.67303,137.5868,58.15972,271.2818,6.626157,0
2020-11-09 14:57:15,-1,65138.51,0.06828704,3.213194,126.6887,3.554934,0.0,0.0,0.0,376.7416,0.0,264.9306,79.7309,137.4855,58.13079,271.2818,6.626157,0
2020-11-09 14:57:16,-1,65138.51,0.06539351,3.350075,126.9673,3.652256,0.0,0.0,0.0,376.9749,0.0,264.8871,79.75983,137.4711,58.13079,271.2674,6.66956,0
2020-11-09 14:57:17,-1,65138.51,0.06828704,3.501543,135.1569,3.810869,0.0,0.0,0.0,376.8972,0.0,265.0463,79.89005,137.3264,58.08738,271.2818,6.61169,0
2020-11-09 14:57:18,-1,65138.51,0.06655093,3.657207,124.2931,3.809212,0.0,0.0,0.0,376.8972,0.0,264.8148,79.97685,137.1962,58.01505,271.3252,6.655093,0
2020-11-09 14:57:19,-1,65138.51,0.07002315,3.765512,113.2065,3.945462,0.0,0.0,0.0,376.8972,0.0,264.8871,80.00579,137.2396,58.02951,271.2818,6.61169,0
2020-11-09 14:57:20,-1,65138.51,0.06539351,3.84764,122.1204,4.098692,0.0,0.0,0.0,376.7416,0.0,264.9595,79.96239,137.3843,58.01505,271.2963,6.626157,0
2020-11-09 14:57:21,-1,65138.51,0.07002315,3.965737,129.4186,4.249852,0.0,0.0,0.0,376.8972,0.0,264.9595,79.83218,137.4855,58.08738,271.2818,6.626157,0
2020-11-09 14:57:22,-1,65138.51,0.06539351,4.121201,138.3325,4.484666,0.0,0.0,0.0,376.8972,0.0,264.9739,79.67303,137.5289,58.15972,271.2818,6.626157,0
2020-11-09 14:57:23,-1,65138.51,0.06655093,4.244494,140.3938,4.483838,0.0,0.0,0.0,376.8972,0.0,264.9306,79.71644,137.5579,58.15972,271.2529,6.655093,0
2020-11-09 14:57:24,-1,65138.51,0.06828704,4.394562,135.1012,4.818873,0.0,0.0,0.0,376.8972,0.0,265.1765,79.8177,137.4132,58.08738,271.2674,6.655093,0
2020-11-09 14:57:25,-1,65138.51,0.06944445,4.509862,140.0039,5.0189,0.0,0.0,0.0,376.7416,0.0,264.7569,79.97685,137.254,58.01505,271.2818,6.61169,0
2020-11-09 14:57:26,-1,65138.51,0.06770834,4.709687,151.4248,5.241291,0.0,0.0,0.0,376.8972,0.0,264.9306,79.96239,137.254,58.04398,271.2674,6.61169,0
2020-11-09 14:57:27,-1,65138.51,0.06712963,4.897123,147.5807,5.339026,0.0,0.0,0.0,376.8972,0.0,264.9739,79.87558,137.4421,58.05844,271.2963,6.626157,0
2020-11-09 14:57:28,-1,65138.51,0.06655093,5.086558,144.9065,5.442146,0.0,0.0,0.0,376.8972,0.0,264.9161,79.74537,137.5868,58.11632,271.2818,6.626157,0
2020-11-09 14:57:29,-1,65138.51,0.06539351,5.25601,130.0314,5.461196,0.0,0.0,0.0,376.7416,0.0,264.9306,79.6875,137.5868,58.15972,271.2818,6.61169,0
2020-11-09 14:57:30,-1,65138.51,0.06655093,5.355324,113.7079,5.475691,0.0,0.0,0.0,376.8972,0.0,264.9016,79.8177,137.4566,58.11632,271.2818,6.597222,0
2020-11-09 14:57:31,-1,65138.51,0.06423611,5.406479,103.624,5.47859,0.0,0.0,0.0,376.9749,0.0,264.9739,79.97685,137.1817,57.98611,271.2818,6.626157,0
2020-11-09 14:57:32,-1,65138.51,0.06655093,5.420667,95.43437,5.479418,0.0,0.0,0.0,376.8972,0.0,264.9739,80.00579,137.2975,57.98611,271.2529,6.626157,0
2020-11-09 14:57:33,-1,65138.51,0.06828704,5.421066,100.6156,5.481903,0.0,0.0,0.0,376.9749,0.0,264.9595,79.87558,137.4566,58.05844,271.2818,6.61169,0
2020-11-09 14:57:34,-1,65138.51,0.06770834,5.421266,107.9695,5.483145,0.0,0.0,0.0,376.7416,0.0,264.9739,79.6441,137.5434,58.18866,271.2529,6.61169,0
2020-11-09 14:57:35,-1,65138.51,0.06655093,5.423264,105.9639,5.483974,0.0,0.0,0.0,376.9749,0.0,264.9306,79.74537,137.4566,58.17419,271.2674,6.626157,0
2020-11-09 14:57:36,-1,65138.51,0.06655093,5.423664,109.3066,5.481489,0.0,0.0,0.0,376.9749,0.0,264.9161,79.94792,137.254,58.04398,271.2674,6.61169,0
2020-11-09 14:57:37,-1,65138.51,0.06423611,5.424463,113.7079,5.483559,0.0,0.0,0.0,376.7416,0.0,264.9306,79.96239,137.2975,58.02951,271.2674,6.61169,0
2020-11-09 14:57:38,-1,65138.51,0.06539351,5.426261,103.9583,5.483145,0.0,0.0,0.0,376.8972,0.0,264.9595,79.89005,137.4566,58.08738,271.2674,6.626157,0
2020-11-09 14:57:39,-1,65138.51,0.06539351,5.426661,100.3927,5.483974,0.0,0.0,0.0,376.9749,0.0,264.9739,79.75983,137.5434,58.13079,271.2674,6.626157,0
2020-11-09 14:57:40,-1,65138.51,0.06712963,5.42746,94.20872,5.484801,0.0,0.0,0.0,376.8972,0.0,264.9306,79.7309,137.5434,58.13079,271.2529,6.655093,0
2020-11-09 14:57:41,-1,65138.51,0.06539351,5.42806,98.77709,5.645072,0.0,0.0,0.0,376.9749,0.0,265.0029,79.87558,137.3698,58.05844,271.2529,6.626157,0
2020-11-09 14:57:42,-1,65138.51,0.06712963,5.471622,125.7973,5.828948,0.0,0.0,0.0,376.8972,0.0,265.0029,79.94792,137.2251,58.02951,271.2239,6.61169,0
2020-11-09 14:57:43,-1,65138.51,0.06481481,5.597911,135.9926,5.882371,0.0,0.0,0.0,376.8972,0.0,264.9595,80.00579,137.3264,58.01505,271.2239,6.597222,0
2020-11-09 14:57:44,-1,65138.51,0.06770834,5.766965,138.7225,6.028561,0.0,0.0,0.0,376.7416,0.0,264.9306,79.83218,137.5145,58.08738,271.2529,6.61169,0
2020-11-09 14:57:45,-1,65138.51,0.06712963,5.901047,123.6803,6.043883,0.0,0.0,0.0,376.8972,0.0,264.9739,79.7309,137.6157,58.20313,271.2674,6.626157,0
2020-11-09 14:57:46,-1,65138.51,0.06655093,5.965191,114.2093,6.048026,0.0,0.0,0.0,376.8972,0.0,265.0029,79.89005,137.3843,58.11632,271.2674,6.61169,0
2020-11-09 14:57:47,-1,65138.51,0.06712963,5.97718,118.6662,6.049681,0.0,0.0,0.0,376.8972,0.0,264.9884,79.94792,137.2975,58.02951,271.2529,6.61169,0
2020-11-09 14:57:48,-1,65138.51,0.06770834,5.985373,102.8998,6.034772,0.0,0.0,0.0,376.7416,0.0,265.0029,79.96239,137.4132,58.04398,271.2818,6.626157,0
2020-11-09 14:57:49,-1,65138.51,0.06770834,5.980778,101.3955,6.262961,0.0,0.0,0.0,376.8972,0.0,265.0029,79.74537,137.5434,58.11632,271.2239,6.61169,0
2020-11-09 14:57:50,-1,65138.51,0.06770834,6.017745,111.6465,6.421988,0.0,0.0,0.0,376.7416,0.0,264.9739,79.7309,137.6157,58.15972,271.2674,6.626157,0
2020-11-09 14:57:52,-1,65138.51,0.06481481,6.16102,127.023,6.580188,0.0,0.0,0.0,376.8972,0.0,264.8871,79.90452,137.3843,58.08738,271.2674,6.626157,0
2020-11-09 14:57:53,-1,65138.51,0.06655093,6.512713,113.9307,6.774418,0.0,0.0,0.0,376.8972,0.0,264.9306,79.96239,137.4421,58.02951,271.2674,6.655093,0
2020-11-09 14:57:55,-1,65138.51,0.06828704,6.677168,101.4513,6.856002,0.0,0.0,0.0,376.7416,0.0,265.0318,79.7309,137.5868,58.17419,271.2529,6.61169,0
2020-11-09 14:57:56,-1,65138.51,0.06655093,6.748106,100.0027,6.94794,0.0,0.0,0.0,376.7416,0.0,264.9306,79.78877,137.4855,58.15972,271.2529,6.626157,0
2020-11-09 14:57:57,-1,65138.51,0.06712963,6.819045,101.2841,6.990596,0.0,0.0,0.0,376.8972,0.0,264.9595,80.00579,137.2975,58.04398,271.2818,6.626157,0
2020-11-09 14:57:58,-1,65138.51,0.06655093,6.893579,91.47884,7.012545,0.0,0.0,0.0,376.7416,0.0,264.9161,80.00579,137.3987,58.01505,271.2529,6.61169,0
2020-11-09 14:57:59,-1,65138.51,0.06539351,6.931347,82.3421,7.016273,1.077074,0.65625,7.465576,376.8972,0.0,264.9739,79.83218,137.5868,58.10185,271.2529,6.61169,0
2020-11-09 14:58:00,-1,65138.51,0.06828704,6.944735,70.80975,7.0171,0.8061694,0.65625,5.598633,376.8972,0.0,264.9595,79.74537,137.5579,58.15972,271.2529,6.61169,0
2020-11-09 14:58:01,-1,65138.51,5.05382,6.945734,70.92117,7.01503,0.9402902,0.0,6.531006,376.7416,0.0,264.9739,79.89005,137.3264,58.04398,271.2529,6.61169,0
2020-11-09 14:58:02,-1,65138.51,6.098958,6.946134,70.92117,7.013788,0.6714616,0.0,4.664063,376.7416,0.0,264.9161,80.00579,137.3409,58.01505,271.2674,6.626157,0
2020-11-09 14:58:03,-1,65138.51,6.348958,6.944136,76.21381,7.015858,0.6716549,0.0,4.664063,376.9749,0.0,264.9016,79.87558,137.4855,58.05844,271.2529,6.582755,0
2020-11-09 14:58:04,-1,65138.51,6.372685,6.944735,79.44508,7.015858,0.805853,0.0,5.596436,376.8972,0.0,264.9884,79.74537,137.5868,58.15972,271.2674,6.61169,0
2020-11-09 14:58:05,-1,65138.51,6.400463,6.944335,84.34772,7.01503,0.6716356,0.0,4.664063,376.8972,0.0,264.9016,79.94792,137.3409,58.04398,271.2239,6.597222,0
