日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2021-01-19 11:49:19,-1,63083.22,0.07060185,0.0,0.0,0.0,0.0,0.0,0.0,38.23793,0.0,268.8079,39.56887,56.17767,62.15278,302.4306,0,16.13136
2021-01-19 11:49:20,-1,63083.22,0.06770834,0.0009991274,113.2622,0.0,0.0,0.0,0.0,38.08238,0.0,268.8368,39.53993,56.16319,62.13831,302.4306,0,16.10243
2021-01-19 11:49:21,-1,63083.22,0.06944445,0.0009991274,1.058525,0.0,0.0,0.0,0.0,38.23793,0.0,268.8658,39.53993,56.14873,62.16724,302.4161,0,16.13136
2021-01-19 11:49:22,-1,63083.22,0.07002315,0.000799302,0.6128302,0.0,0.0,0.0,0.0,38.00462,0.0,269.0393,39.53993,56.13426,62.13831,302.4161,0,16.13136
2021-01-19 11:49:23,-1,63083.22,0.06944445,0.000399651,0.1114237,0.0,0.0,0.0,0.0,38.08238,0.0,269.0104,39.56887,56.16319,62.16724,302.3871,0,16.10243
2021-01-19 11:49:24,-1,63083.22,0.07002315,0.000799302,0.5014066,0.0,0.0,0.0,0.0,38.23793,0.0,268.9091,39.58334,56.14873,62.15278,302.4161,0,16.10243
2021-01-19 11:49:25,-1,63083.22,0.06944445,0.0005994765,0.1671354,0.0,0.0,0.0,0.0,38.08238,0.0,268.9381,39.53993,56.10532,62.16724,302.4306,0,16.13136
2021-01-19 11:49:26,-1,63083.22,0.06944445,0.0005994765,0.1114237,0.0,0.0,0.0,0.0,38.23793,0.0,268.8947,39.53993,56.13426,62.15278,302.3727,0,16.10243
2021-01-19 11:49:27,-1,63083.22,0.07002315,0.0009991274,0.6128303,0.0,0.0,0.0,0.0,38.08238,0.0,268.9525,39.52546,56.16319,62.15278,302.4161,0,16.13136
2021-01-19 11:49:28,-1,63083.22,0.06944445,0.000799302,-0.05571185,0.0,0.0,0.0,0.0,38.23793,0.0,268.9815,39.56887,56.14873,62.16724,302.4161,0,16.13136
2021-01-19 11:49:29,-1,63083.22,0.07118055,0.0005994765,-0.1671355,0.0,0.0,0.0,0.0,38.08238,0.0,268.9525,39.56887,56.13426,62.16724,302.3871,0,16.10243
2021-01-19 11:49:30,-1,63083.22,0.06944445,0.000799302,0.3899829,0.0,0.0,0.0,0.0,38.23793,0.0,268.8658,39.53993,56.14873,62.13831,302.3727,0,16.13136
2021-01-19 11:49:31,-1,63083.22,0.07002315,0.0009991274,0.8356776,0.0,0.0,0.0,0.0,38.23793,0.0,268.8223,39.56887,56.14873,62.16724,302.4161,0,16.13136
