日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2020-11-07 18:09:28,-1,65161.72,0.08217593,0.0,0.0,0.0,0.0,0.0,0.0,672.3199,0.0,269.3287,73.85706,109.3027,57.16146,250.2749,19.63252,0
2020-11-07 18:09:29,-1,65161.72,0.08217593,0.000399651,56.10183,0.0,0.0,0.0,0.0,672.1644,0.0,268.5764,73.87153,109.3171,57.14699,250.2025,19.63252,0
2020-11-07 18:09:30,-1,65161.72,0.08217593,0.0009991274,-3.565558,0.0,0.0,0.0,0.0,672.1644,0.0,268.4317,73.87153,109.3027,57.11806,250.0723,19.63252,0
2020-11-07 18:09:31,-1,65161.72,0.08217593,0.0009991274,-0.668542,0.0,0.0,0.0,0.0,672.1644,0.0,268.4607,73.87153,109.3171,57.14699,250.0,19.61806,0
2020-11-07 18:09:32,-1,65161.72,0.08101851,0.0005994765,-0.5014066,0.0,0.0,0.0,0.0,672.3199,0.0,268.533,73.85706,109.3171,57.16146,249.8842,19.60359,0
2020-11-07 18:09:33,-1,65161.72,0.08159722,0.0009991274,-0.4456947,0.0,0.0,0.0,0.0,672.1644,0.0,268.3594,73.85706,109.3027,57.16146,249.8409,19.61806,0
2020-11-07 18:09:34,-1,65161.72,0.08275463,0.0009991274,0.6128303,0.0,0.0,0.0,0.0,672.1644,0.0,268.4462,73.87153,109.2737,57.14699,249.7107,19.60359,0
2020-11-07 18:09:35,-1,65161.72,0.08275463,0.0009991274,1.002813,0.0,0.0,0.0,0.0,672.1644,0.0,268.3304,73.85706,109.3316,57.14699,249.6528,19.60359,0
2020-11-07 18:09:36,-1,65161.72,0.08449074,0.0009991274,1.392796,0.0,0.0,0.0,0.0,672.1644,0.0,268.4462,73.82813,109.2593,57.14699,249.5804,19.57465,0
2020-11-07 18:09:37,-1,65161.72,0.08101851,0.001198953,1.782779,0.0,0.0,0.0,0.0,672.1644,0.0,268.3883,73.85706,109.3316,57.17593,249.4792,19.60359,0
2020-11-07 18:09:38,-1,65161.72,0.08449074,0.0005994765,1.448508,0.0,0.0,0.0,0.0,672.1644,0.0,268.316,73.82813,109.3027,57.11806,249.4068,19.60359,0
2020-11-07 18:09:39,-1,65161.72,0.08159722,0.001198953,1.615643,0.0,0.0,0.0,0.0,672.1644,0.0,268.4317,73.85706,109.3027,57.14699,249.349,19.60359,0
2020-11-07 18:09:40,-1,65161.72,0.08159722,0.000399651,4.122676,0.2505516,0.0,0.0,0.0,672.1644,0.0,268.287,73.87153,109.3171,57.10358,249.2621,19.57465,0
2020-11-07 18:09:41,-1,65161.72,0.08159722,0.02337958,115.9363,0.3892867,0.0,0.0,0.0,672.1644,0.0,268.3594,73.87153,109.3316,57.11806,249.1898,19.57465,0
2020-11-07 18:09:42,-1,65161.72,0.08159722,0.1938307,47.18793,0.5168403,0.0,0.0,0.0,672.1644,0.0,268.4462,73.87153,109.3171,57.14699,249.1609,19.60359,0
2020-11-07 18:09:43,-1,65161.72,0.08159722,0.3650812,27.13167,0.5864149,0.0,0.0,0.0,672.1644,0.0,268.3883,73.82813,109.3461,57.11806,249.0741,19.56018,0
2020-11-07 18:09:44,-1,65161.72,0.08217593,0.5103543,62.34155,0.5872432,0.0,0.0,0.0,672.1644,0.0,268.4317,73.95833,109.3895,57.08912,249.0017,19.56018,0
2020-11-07 18:09:46,-1,65161.72,0.08217593,0.5697025,53.2048,0.5860007,0.0,0.0,0.0,672.1644,0.0,268.287,73.74132,109.4039,57.1904,248.9149,19.56018,0
2020-11-07 18:09:47,-1,65161.72,0.08159722,0.5908841,60.78162,0.9661767,0.0,0.0,0.0,672.3199,0.0,268.3015,73.72685,109.4473,57.14699,248.8715,19.56018,0
2020-11-07 18:09:48,-1,65161.72,0.08391204,0.6706143,85.07198,1.178628,0.0,0.0,0.0,672.1644,0.0,268.3738,73.65452,109.3895,57.1904,248.7992,19.56018,0
2020-11-07 18:09:49,-1,65161.72,0.08217593,0.8458613,106.9667,1.17987,0.0,0.0,0.0,672.1644,0.0,268.4607,73.72685,109.6354,57.14699,248.7268,19.53125,0
2020-11-07 18:09:50,-1,65161.72,0.08275463,1.018311,103.3455,1.180698,0.0,0.0,0.0,672.1644,0.0,268.316,73.50983,109.5341,57.26273,248.6835,19.54572,0
2020-11-07 18:09:51,-1,65161.72,0.08391204,1.138806,87.13332,1.181113,0.0,0.0,0.0,672.1644,0.0,268.3594,73.52431,109.6644,57.2338,248.6256,19.54572,0
2020-11-07 18:09:52,-1,65161.72,0.08159722,1.16818,76.10237,1.559218,0.0,0.0,0.0,672.1644,0.0,268.316,73.37963,109.6354,57.29167,248.5533,19.53125,0
2020-11-07 18:09:53,-1,65161.72,0.08217593,1.216937,98.10854,1.572884,0.0,0.0,0.0,672.1644,0.0,268.3738,73.32176,109.5341,57.3206,248.5098,19.56018,0
2020-11-07 18:09:54,-1,65161.72,0.08159722,1.349422,116.2149,1.580338,0.0,0.0,0.0,672.1644,0.0,268.3594,73.27836,109.5486,57.39294,248.423,19.54572,0
2020-11-07 18:09:55,-1,65161.72,0.08275463,1.501289,99.11137,1.57247,0.0,0.0,0.0,672.0867,0.0,268.3015,73.22048,109.5341,57.40741,248.3652,19.54572,0
2020-11-07 18:09:56,-1,65161.72,0.08159722,1.562635,89.52894,1.811011,0.0,0.0,0.0,672.1644,0.0,268.3738,73.23495,109.4473,57.46528,248.3507,19.50232,0
2020-11-07 18:09:57,-1,65161.72,0.08159722,1.628977,108.9166,2.004413,0.0,0.0,0.0,672.1644,0.0,268.3594,73.23495,109.3461,57.47974,248.2928,19.53125,0
2020-11-07 18:09:58,-1,65161.72,0.08217593,1.777448,125.853,2.026362,0.0,0.0,0.0,672.0867,0.0,268.316,73.29282,109.3027,57.46528,248.2205,19.54572,0
2020-11-07 18:09:59,-1,65161.72,0.08275463,1.947699,107.1339,2.02719,0.0,0.0,0.0,672.0867,0.0,268.1858,73.3941,109.158,57.43634,248.1337,19.48785,0
2020-11-07 18:10:00,-1,65161.72,0.08275463,1.998655,95.0444,2.385417,0.0,0.0,0.0,672.1644,0.0,268.4462,73.49537,108.9844,57.37847,248.1337,19.48785,0
2020-11-07 18:10:01,-1,65161.72,0.08101851,2.03902,109.8638,2.595797,0.0,0.0,0.0,672.1644,0.0,268.3015,73.50983,108.9554,57.33507,248.0758,19.48785,0
2020-11-07 18:10:02,-1,65161.72,0.08217593,2.168706,130.8114,2.601595,0.0,0.0,0.0,672.1644,0.0,268.3738,73.53877,109.0423,57.30613,248.0613,19.48785,0
2020-11-07 18:10:03,-1,65161.72,0.08275463,2.370929,135.4355,2.603666,0.0,0.0,0.0,672.0867,0.0,268.3883,73.49537,109.2014,57.29167,247.989,19.48785,0
2020-11-07 18:10:04,-1,65161.72,0.07986111,2.511007,112.2037,2.603666,0.0,0.0,0.0,672.0867,0.0,268.3015,73.46644,109.5197,57.26273,247.9022,19.45891,0
