日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2021-11-27 15:36:14,-1,57604.97,5.600116,0.0009991274,42.34099,0.0,0.0,0.0,0.0,4.877457,0.0,308.1453,74.39236,60.73495,50.96933,312.0515,0.6799769,25.41956
2021-11-27 15:36:15,-1,57604.97,5.605324,0.002397906,4.568371,0.0,0.0,0.0,0.0,4.877457,0.0,309.1435,74.37789,60.72049,50.99826,311.9792,0.6944445,25.41956
2021-11-27 15:36:17,-1,57604.97,5.594907,0.0001998255,2.674168,0.0,0.0,0.0,0.0,4.955231,0.0,321.0938,74.37789,60.72049,50.9404,311.8924,0.7233796,25.41956
2021-11-27 15:36:18,-1,57604.97,5.576389,0.0005994765,2.451321,0.0,0.0,0.0,0.0,4.877457,0.0,313.7153,74.40683,60.69156,50.96933,311.7911,0.7233796,25.41956
2021-11-27 15:36:19,-1,57604.97,5.603588,0.0005994765,5.125489,0.2799551,0.0,0.0,0.0,4.955231,0.0,315.0318,74.37789,60.73495,50.92593,311.7766,0.6944445,25.40509
2021-11-27 15:36:20,-1,57604.97,5.591435,0.03436999,72.59252,0.4509928,0.0,0.0,0.0,4.955231,0.0,316.3773,74.40683,60.70602,50.95486,311.7766,0.6799769,25.39063
2021-11-27 15:36:21,-1,57604.97,5.613426,0.1942304,38.16261,0.7545537,0.0,0.0,0.0,4.955231,0.0,316.6811,74.33449,60.70602,51.0706,311.7621,0.6944445,25.43403
2021-11-27 15:36:22,-1,57604.97,5.603588,0.3700769,22.78614,0.7673918,0.0,0.0,0.0,4.955231,0.0,316.6956,74.30556,60.72049,51.09954,311.6898,0.6944445,25.39063
2021-11-27 15:36:23,-1,57604.97,5.561921,0.5399286,56.88179,1.101184,0.0,0.0,0.0,4.955231,0.0,316.6667,74.23322,60.76389,51.14294,311.6898,0.6799769,25.40509
2021-11-27 15:36:24,-1,57604.97,5.557292,0.7439504,77.94086,1.244061,0.0,0.0,0.0,4.955231,0.0,316.6667,74.24769,60.77835,50.95486,311.6319,0.6944445,25.39063
2021-11-27 15:36:25,-1,57604.97,5.607639,0.9405786,89.75176,1.312808,0.0,0.0,0.0,4.955231,0.0,316.6377,74.18981,60.95197,50.9404,311.6464,0.7233796,25.40509
2021-11-27 15:36:26,-1,57604.97,5.615162,1.119622,100.337,1.676004,0.0,0.0,0.0,4.955231,0.0,316.6377,74.30556,60.95197,50.89699,311.603,0.6655093,25.40509
2021-11-27 15:36:27,-1,57604.97,5.586227,1.320447,107.6353,2.006483,0.0,0.0,0.0,4.955231,0.0,316.6088,74.29108,60.92303,50.88252,311.5741,0.6799769,25.40509
