日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2021-08-17 20:02:31,-1,59649.9,0.07291666,0.0,0.0,0.0,0.0,0.0,0.0,24.70709,0.0,317.1152,36.90683,72.28009,50.17361,312.8038,0,16.59433
2021-08-17 20:02:32,-1,59649.9,0.07291666,0.0009591624,67.91273,0.0,0.0,0.0,0.0,24.78487,0.0,317.3466,36.90683,72.28009,50.14468,312.7749,0,16.57986
2021-08-17 20:02:33,-1,59649.9,0.07349537,0.0004795812,3.175575,0.0,0.0,0.0,0.0,24.70709,0.0,317.3611,36.93576,72.26563,50.14468,312.8038,0,16.59433
2021-08-17 20:02:34,-1,59649.9,0.07349537,0.0002397906,1.949914,0.0,0.0,0.0,0.0,24.70709,0.0,317.2164,36.9213,72.28009,50.15915,312.7893,0,16.57986
2021-08-17 20:02:35,-1,59649.9,0.07349537,0.0009591624,2.395609,0.0,0.0,0.0,0.0,24.70709,0.0,317.3611,36.9213,72.28009,50.14468,312.7893,0,16.57986
2021-08-17 20:02:36,-1,59649.9,0.07291666,0.0009591624,3.732693,0.193401,0.0,0.0,0.0,24.70709,0.0,317.39,36.9213,72.26563,50.15915,312.7893,0,16.53646
2021-08-17 20:02:37,-1,59649.9,0.07291666,0.02373927,95.4901,0.5719202,0.0,0.0,0.0,24.70709,0.0,317.4045,36.93576,72.28009,50.14468,312.7749,0,16.56539
2021-08-17 20:02:38,-1,59649.9,0.07291666,0.1805623,30.75293,0.608364,0.0,0.0,0.0,24.70709,0.0,317.4334,36.9213,72.33796,50.14468,312.7749,0,16.56539
2021-08-17 20:02:39,-1,59649.9,0.07233796,0.3680786,32.75856,1.106982,0.0,0.0,0.0,24.70709,0.0,317.39,36.89236,72.33796,50.13021,312.7315,0,16.56539
2021-08-17 20:02:40,-1,59649.9,0.07291666,0.5572733,76.7152,1.434149,0.0,0.0,0.0,24.70709,0.0,317.3611,36.90683,72.33796,50.10127,312.7604,0,16.52199
2021-08-17 20:02:41,-1,59649.9,0.07118055,0.7387949,93.37304,1.770841,0.0,0.0,0.0,24.70709,0.0,317.3322,36.86343,72.4103,50.10127,312.717,0,16.56539
2021-08-17 20:02:42,-1,59649.9,0.07291666,0.9186378,100.5599,2.06322,0.0,0.0,0.0,24.70709,0.0,317.2888,36.83449,72.49711,50.13021,312.7604,0,16.52199
2021-08-17 20:02:43,-1,59649.9,0.07291666,1.097522,102.7883,2.117057,0.0,0.0,0.0,24.70709,0.0,317.3322,36.79109,72.4103,50.15915,312.717,0,16.56539
2021-08-17 20:02:44,-1,59649.9,0.07118055,1.311175,108.5267,2.175036,0.0,0.0,0.0,24.62935,0.0,317.3322,36.76215,72.43923,50.15915,312.717,0,16.52199
2021-08-17 20:02:45,-1,59649.9,0.07233796,1.518834,102.8998,2.36471,0.0,0.0,0.0,24.70709,0.0,317.2743,36.70428,72.4537,50.17361,312.7025,0,16.50752
2021-08-17 20:02:46,-1,59649.9,0.07118055,1.701314,104.5154,2.560182,0.0,0.0,0.0,24.78487,0.0,317.3177,36.70428,72.43923,50.17361,312.6881,0,16.53646
2021-08-17 20:02:47,-1,59649.9,0.07349537,1.855739,109.6966,2.782158,0.0,0.0,0.0,24.70709,0.0,317.2888,36.76215,72.43923,50.14468,312.6881,0,16.50752
2021-08-17 20:02:48,-1,59649.9,0.07291666,2.067235,108.6938,3.043891,0.0,0.0,0.0,24.70709,0.0,317.1441,36.77662,72.33796,50.24594,312.7025,0,16.52199
2021-08-17 20:02:49,-1,59649.9,0.07523149,2.256909,112.1479,3.259655,0.0,0.0,0.0,24.70709,0.0,317.2743,36.79109,72.4103,50.27488,312.6591,0,16.49306
2021-08-17 20:02:50,-1,59649.9,0.07118055,2.435074,115.8249,3.259655,0.0,0.0,0.0,24.70709,0.0,317.0717,36.79109,72.33796,50.27488,312.6447,0,16.53646
2021-08-17 20:02:51,-1,59649.9,0.07233796,2.636498,114.5435,3.253443,0.0,0.0,0.0,24.70709,0.0,317.2598,37.06597,72.23669,50.36169,312.6591,0,16.52199
2021-08-17 20:02:52,-1,59649.9,0.07060185,2.826891,119.6133,3.262968,0.0,0.0,0.0,24.70709,0.0,317.3177,37.12384,72.22222,50.39063,312.6447,0,16.50752
2021-08-17 20:02:54,-1,59649.9,0.07233796,3.19473,118.3319,3.577296,0.0,0.0,0.0,24.62935,0.0,317.2164,37.18171,72.22222,50.56424,312.5579,0,16.46412
2021-08-17 20:02:55,-1,59649.9,0.07349537,3.394716,118.3877,3.889554,0.0,0.0,0.0,24.70709,0.0,317.1296,37.21065,72.26563,50.60764,312.5868,0,16.49306
2021-08-17 20:02:57,-1,59649.9,0.07349537,3.772625,120.6718,4.142591,0.741959,17.71875,2.799133,24.70709,0.0,317.2743,36.68982,72.33796,50.81019,312.5723,0,16.46412
2021-08-17 20:02:58,-1,59649.9,0.07233796,3.945035,115.3792,4.144248,0.4730531,18.375,1.866211,24.70709,4.550058,317.1441,36.71875,72.23669,50.85358,312.5579,0,16.46412
2021-08-17 20:02:59,-1,59649.9,0.07407407,4.070925,95.15582,4.14549,0.2290053,135.8438,0.9329224,24.62935,14.66291,317.2888,36.9213,72.12095,50.73785,312.5723,0,16.46412
2021-08-17 20:03:00,-1,59649.9,0.07349537,4.09946,83.17777,4.143833,0.4551441,289.4063,1.865845,24.70709,0.0,317.1441,37.18171,72.06308,50.59317,312.5434,0,16.44965
2021-08-17 20:03:01,-1,59649.9,0.07349537,4.095144,97.77428,4.144661,0.4556237,238.2188,1.865845,24.78487,4.137732,317.2598,37.13831,72.13542,50.66551,312.5145,0,16.46412
2021-08-17 20:03:03,-1,59649.9,0.07118055,4.101378,82.00783,4.143833,0.4549312,391.7813,1.865845,24.70709,4.101563,317.173,36.9647,72.30903,50.53531,312.5,0,16.42072
2021-08-17 20:03:04,-1,59649.9,0.07118055,4.101139,77.43946,4.145904,0.6824366,542.0625,2.798767,24.70709,4.951534,317.1875,36.79109,72.42477,50.4919,312.4711,0,16.42072
2021-08-17 20:03:05,-1,59649.9,0.07291666,4.101618,74.26389,4.14549,0.6824461,677.25,2.799133,24.78487,4.933449,317.1296,36.70428,72.49711,50.39063,312.4132,0,16.42072
2021-08-17 20:03:06,-1,59649.9,0.07118055,4.101618,70.08549,4.145075,0.4549938,831.4688,1.866211,24.62935,4.929832,317.0428,36.82002,72.48264,50.37616,312.3698,0,16.43518
