日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2022-01-05 22:55:44,-1,56679.93,0.06365741,0.0,0.0,0.0,0.0,0.0,0.0,324.5624,0.0,268.1713,19.1985,47.67072,34.17245,300.9983,0.0,31.92998
2022-01-05 22:55:45,-1,56679.93,0.06192129,0.000399651,4.958354,0.0,0.0,0.0,0.0,324.5624,0.0,268.2292,19.1985,47.64178,34.17245,301.0127,0.0,31.91551
2022-01-05 22:55:46,-1,56679.93,0.06365741,0.001598604,0.89139,0.0,0.0,0.0,0.0,324.5624,0.0,268.2292,19.21296,47.64178,34.14352,300.9983,0.0,31.92998
2022-01-05 22:55:47,-1,56679.93,0.06423611,0.000799302,2.284185,0.0,0.0,0.0,0.0,324.5624,0.0,268.1713,19.18403,47.67072,34.17245,300.9983,0.0,31.91551
2022-01-05 22:55:48,-1,56679.93,0.06192129,0.000799302,1.838491,0.0,0.0,0.0,0.0,324.5624,0.0,268.2147,19.18403,47.68518,34.15799,301.0417,0.0,31.91551
2022-01-05 22:55:49,-1,56679.93,0.06423611,0.000799302,1.838491,0.0,0.0,0.0,0.0,324.5624,0.0,268.2147,19.1985,47.67072,34.18692,301.0127,0.0,31.91551
2022-01-05 22:55:50,-1,56679.93,0.06423611,0.000799302,1.281372,0.0,0.0,0.0,0.0,324.5624,0.0,268.2292,19.1985,47.67072,34.18692,301.0127,0.0,31.90104
2022-01-05 22:55:51,-1,56679.93,0.06423611,0.0005994765,1.169949,0.0,0.0,0.0,0.0,324.5624,0.0,268.0989,19.1985,47.67072,34.18692,300.9983,0.0,31.91551
2022-01-05 22:55:52,-1,56679.93,0.06192129,0.000799302,1.337084,0.0,0.0,0.0,0.0,324.6402,0.0,268.0989,19.16956,47.67072,34.15799,301.0417,0.0,31.85764
2022-01-05 22:55:53,-1,56679.93,0.0625,0.000799302,1.337084,0.0,0.0,0.0,0.0,324.5624,0.0,268.1713,19.1985,47.67072,34.18692,300.9838,0.0,31.90104
2022-01-05 22:55:54,-1,56679.93,0.06365741,0.000799302,1.50422,0.0,0.0,0.0,0.0,324.5624,0.0,268.2292,19.14063,47.64178,34.15799,300.9983,0.0,31.8721
