日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2021-09-02 10:10:44,-1,59208.5,7.07118,0.0007193718,52.14628,0.0,0.0,0.0,0.0,56.12349,0.0,268.4607,68.76447,50.82465,43.33044,301.8663,0.0,1.895255
2021-09-02 10:10:45,-1,59208.5,7.108796,0.004795812,8.412487,0.0,0.0,0.0,0.0,56.12349,0.0,268.4317,68.76447,50.85358,43.35938,301.8808,0.0,1.909722
2021-09-02 10:10:46,-1,59208.5,7.098958,0.001198953,5.292624,0.0,0.0,0.0,0.0,56.12349,0.0,268.4607,68.7934,50.82465,43.33044,301.8663,0.0,1.880787
2021-09-02 10:10:47,-1,59208.5,7.109954,0.001198953,4.512659,0.0,0.0,0.0,0.0,56.12349,0.0,268.4462,68.76447,50.82465,43.35938,301.8808,0.0,1.92419
2021-09-02 10:10:48,-1,59208.5,7.09838,0.0004795812,3.95554,0.0,0.0,0.0,0.0,56.12349,0.0,268.4317,68.76447,50.85358,43.30151,301.8663,0.0,1.880787
2021-09-02 10:10:49,-1,59208.5,7.101852,0.001198953,4.066964,0.0,0.0,0.0,0.0,56.12349,0.0,268.3594,68.76447,50.82465,43.33044,301.9242,0.0,1.895255
2021-09-02 10:10:50,-1,59208.5,7.081597,0.0009591624,3.398422,0.0,0.0,0.0,0.0,56.12349,0.0,268.3304,68.76447,50.81019,43.34491,301.9097,0.0,1.895255
2021-09-02 10:10:51,-1,59208.5,7.101273,0.001198953,3.398422,0.0,0.0,0.0,0.0,56.12349,0.0,268.3015,68.75,50.79572,43.30151,301.8518,0.0,1.880787
2021-09-02 10:10:52,-1,59208.5,7.11169,0.001198953,3.398422,0.0,0.0,0.0,0.0,56.12349,0.0,268.287,68.7934,50.81019,43.33044,301.9097,0.0,1.895255
2021-09-02 10:10:53,-1,59208.5,7.11632,0.0004795812,22.34045,0.2753997,0.0,0.0,0.0,56.12349,0.0,268.2292,68.7934,50.81019,43.30151,301.8518,0.0,1.880787
2021-09-02 10:10:54,-1,59208.5,7.109954,0.09999268,57.38319,0.2720866,0.0,0.0,0.0,56.12349,0.0,268.2581,68.7934,50.79572,43.35938,301.8518,0.0,1.895255
2021-09-02 10:10:55,-1,59208.5,7.11632,0.2174901,14.76364,0.2687735,0.0,0.0,0.0,56.12349,0.0,268.287,68.75,50.78125,43.34491,301.8518,0.0,1.851852
2021-09-02 10:10:56,-1,59208.5,7.104745,0.2594534,17.54923,0.276642,0.0,0.0,0.0,56.12349,0.0,268.3015,68.73553,50.78125,43.35938,301.8663,0.0,1.851852
2021-09-02 10:10:57,-1,59208.5,7.091435,0.2676063,13.14799,0.2691876,0.0,0.0,0.0,56.12349,0.0,268.316,68.75,50.73785,43.35938,301.8518,0.0,1.895255
2021-09-02 10:10:58,-1,59208.5,7.109954,0.2673665,24.90319,0.2782986,0.0,0.0,0.0,56.12349,0.0,268.2292,68.75,50.73785,43.35938,301.8518,0.0,1.909722
2021-09-02 10:10:59,-1,59208.5,7.11169,0.2714429,19.22058,0.2807834,0.0,0.0,0.0,56.12349,0.0,268.3015,68.73553,50.72338,43.34491,301.8663,0.0,1.880787
2021-09-02 10:11:00,-1,59208.5,7.110532,0.2757592,15.76645,0.2778845,0.0,0.0,0.0,56.12349,0.0,268.316,68.75,50.67998,43.35938,301.8374,0.0,1.895255
2021-09-02 10:11:01,-1,59208.5,7.100695,0.2745602,22.17331,0.2248752,0.0,0.0,0.0,56.12349,0.0,268.2581,68.73553,50.67998,43.37384,301.8663,0.0,1.895255
2021-09-02 10:11:02,-1,59208.5,7.113426,0.2625707,18.77489,0.2522081,0.0,0.0,0.0,56.12349,0.0,268.316,68.76447,50.66551,43.40278,301.8374,0.0,1.895255
2021-09-02 10:11:03,-1,59208.5,7.103009,0.2565759,17.49352,0.4335992,0.0,0.0,0.0,56.12349,0.0,268.316,68.76447,50.66551,43.40278,301.8518,0.0,1.895255
2021-09-02 10:11:04,-1,59208.5,7.10706,0.3023759,16.37928,0.8551884,0.0,0.0,0.0,56.12349,0.0,268.316,68.7934,50.63657,43.37384,301.8663,0.0,1.895255
2021-09-02 10:11:05,-1,59208.5,7.084491,0.4318629,51.25489,1.301626,0.0,0.0,0.0,56.12349,0.0,268.316,68.86574,50.60764,43.40278,301.8518,0.0,1.880787
2021-09-02 10:11:06,-1,59208.5,7.109375,0.6198587,88.4704,1.55549,0.0,0.0,0.0,56.12349,0.0,268.3015,68.7934,50.52083,43.40278,301.8518,0.0,1.851852
2021-09-02 10:11:07,-1,59208.5,7.090278,0.8080944,88.4147,1.596076,0.0,0.0,0.0,56.12349,0.0,268.2292,68.82233,50.50637,43.37384,301.8518,0.0,1.895255
2021-09-02 10:11:08,-1,59208.5,7.092014,1.005202,106.7439,1.741023,0.0,0.0,0.0,56.12349,0.0,268.2581,68.8802,50.43403,43.40278,301.8374,0.0,1.851852
2021-09-02 10:11:09,-1,59208.5,7.072338,1.184326,119.8919,1.741437,0.0,0.0,0.0,56.12349,0.0,268.3015,68.8802,50.24594,43.41724,301.8518,0.0,1.880787
2021-09-02 10:11:10,-1,59208.5,7.097801,1.38551,120.8947,1.836688,0.0,0.0,0.0,56.12349,0.0,268.316,68.93808,50.10127,43.43171,301.8663,0.0,1.837384
2021-09-02 10:11:11,-1,59208.5,7.098958,1.561516,126.5216,1.938979,0.0,0.0,0.0,56.12349,0.0,268.316,69.02489,50.08681,43.40278,301.8374,0.0,1.837384
2021-09-02 10:11:12,-1,59208.5,7.126157,1.762221,135.6026,2.452092,0.0,0.0,0.0,56.12349,0.0,268.3594,69.05382,49.9566,43.44618,301.8374,0.0,1.880787
2021-09-02 10:11:13,-1,59208.5,7.104745,1.947579,131.5356,2.725007,0.0,0.0,0.0,56.20123,0.0,268.3738,69.05382,49.94213,43.43171,301.8374,0.0,1.880787
2021-09-02 10:11:14,-1,59208.5,7.115162,2.140371,136.3826,2.838894,0.0,0.0,0.0,56.12349,0.0,268.3738,69.11169,50.05787,43.41724,301.8374,0.0,1.880787
2021-09-02 10:11:15,-1,59208.5,7.108796,2.327407,124.2931,2.877823,0.0,0.0,0.0,56.12349,0.0,268.3738,68.66319,50.34722,43.34491,301.8084,0.0,1.851852
2021-09-02 10:11:16,-1,59208.5,7.103009,2.522837,124.906,2.958579,0.0,0.0,0.0,56.20123,0.0,268.3304,68.59086,50.5787,43.27257,301.8084,0.0,1.851852
2021-09-02 10:11:17,-1,59208.5,7.090278,2.71419,130.1986,3.162334,0.0,0.0,0.0,56.12349,0.0,268.3015,68.44618,50.73785,43.27257,301.8084,0.0,1.880787
2021-09-02 10:11:18,-1,59208.5,7.100116,2.901946,128.4715,3.34124,0.0,0.0,0.0,56.12349,0.0,268.3304,68.08449,50.81019,43.28704,301.7795,0.0,1.851852
2021-09-02 10:11:19,-1,59208.5,7.100116,3.10289,123.9588,3.398804,0.0,0.0,0.0,56.12349,0.0,268.3015,67.82407,50.72338,43.30151,301.794,0.0,1.851852
2021-09-02 10:11:20,-1,59208.5,7.087384,3.271703,115.3792,3.519318,0.0,0.0,0.0,56.12349,0.0,268.2581,67.82407,50.59317,43.30151,301.8084,0.0,1.880787
2021-09-02 10:11:21,-1,59208.5,7.119213,3.417736,94.65441,3.528015,0.0,0.0,0.0,56.12349,0.0,268.287,67.93981,50.34722,43.34491,301.8084,0.0,1.822917
2021-09-02 10:11:22,-1,59208.5,7.10706,3.479122,78.108,3.530499,0.0,0.0,0.0,56.12349,0.0,268.3015,68.1713,50.14468,43.30151,301.794,0.0,1.837384
2021-09-02 10:11:23,-1,59208.5,7.096065,3.487515,81.67356,3.529257,0.0,0.0,0.0,56.12349,0.0,268.2581,68.38831,50.08681,43.28704,301.794,0.0,1.851852
2021-09-02 10:11:25,-1,59208.5,7.085648,3.496387,75.71239,3.602145,0.0,0.0,0.0,56.12349,0.0,268.3015,68.46065,50.17361,43.2581,301.765,0.0,1.880787
2021-09-02 10:11:26,-1,59208.5,7.104167,3.530437,83.01064,3.629064,0.0,0.0,0.0,56.12349,0.0,268.3015,68.43171,50.36169,43.2581,301.794,0.0,1.880787
2021-09-02 10:11:27,-1,59208.5,7.123843,3.575997,88.19184,3.868848,0.0,0.0,0.0,56.12349,0.0,268.287,68.2147,50.63657,43.2581,301.8084,0.0,1.837384
2021-09-02 10:11:28,-1,59208.5,7.130208,3.642659,106.911,3.995573,0.0,0.0,0.0,56.12349,0.0,268.287,67.99769,50.73785,43.33044,301.794,0.0,1.851852
2021-09-02 10:11:29,-1,59208.5,7.115162,3.792049,125.8531,4.13845,0.0,0.0,0.0,56.12349,0.0,268.2436,68.01215,50.70892,43.33044,301.8084,0.0,1.851852
2021-09-02 10:11:30,-1,59208.5,7.083912,3.97405,127.0787,4.226246,0.0,0.0,0.0,56.12349,0.0,268.2581,67.96875,50.50637,43.33044,301.8374,0.0,1.851852
2021-09-02 10:11:31,-1,59208.5,7.11632,4.143103,124.9617,4.452363,0.0,0.0,0.0,56.20123,0.0,268.3594,68.28704,50.14468,43.28704,301.794,0.0,1.880787
2021-09-02 10:11:32,-1,59208.5,7.087384,4.274987,143.5694,4.454021,0.0,0.0,0.0,56.12349,0.0,268.3015,68.37384,49.79745,43.40278,301.765,0.0,1.880787
2021-09-02 10:11:33,-1,59208.5,7.106482,4.384332,99.72419,4.455677,0.6383566,16.40625,2.798767,56.12349,0.0,268.3304,68.51852,50.28935,43.2581,301.794,0.0,1.851852
2021-09-02 10:11:34,-1,59208.5,7.127893,4.407112,88.9718,4.455677,0.8467427,17.0625,3.731689,56.12349,0.0,268.3015,68.30151,50.59317,43.2581,301.794,0.0,1.837384
2021-09-02 10:11:35,-1,59208.5,7.101852,4.408071,83.17777,4.453606,0.8465585,17.0625,3.731689,56.12349,5.251737,268.3015,68.01215,50.72338,43.33044,301.765,0.0,1.851852
2021-09-02 10:11:36,-1,59208.5,7.093171,4.407831,78.33085,4.453192,0.8466045,168.6563,3.731689,56.20123,7.982494,268.2581,67.82407,50.73785,43.22916,301.794,0.0,1.851852
2021-09-02 10:11:37,-1,59208.5,7.08912,4.406152,76.38093,4.454434,0.6351953,313.6875,2.798767,56.20123,8.742043,268.316,67.88194,50.50637,43.28704,301.765,0.0,1.837384
2021-09-02 10:11:38,-1,59208.5,7.113426,4.406631,76.88234,4.456505,0.6351262,477.0938,2.798767,56.12349,9.241175,268.3015,68.01215,50.53531,43.34491,301.7795,0.0,1.837384
2021-09-02 10:11:39,-1,59208.5,7.088542,4.40903,74.15246,4.455677,0.4231871,643.7813,1.865845,56.12349,6.72743,268.287,68.14236,50.60764,43.28704,301.765,0.0,1.837384
2021-09-02 10:11:40,-1,59208.5,7.10706,4.408071,72.09112,4.455677,0.4232792,810.4688,1.865845,56.12349,6.770834,268.2581,68.08449,51.04167,43.30151,301.7216,0.0,1.880787
2021-09-02 10:11:41,-1,59208.5,7.114583,4.406152,79.0551,4.455677,0.2117318,967.9688,0.9329224,56.20123,6.767216,268.287,67.80961,51.76505,43.40278,301.7216,0.0,1.837384
2021-09-02 10:11:42,-1,59208.5,7.110532,4.406871,81.11644,4.456091,0.4233944,1126.781,1.865845,56.20123,6.7636,268.287,67.46239,52.53183,43.54745,301.7072,0.0,1.851852
2021-09-02 10:11:43,-1,59208.5,7.108796,4.406871,82.84351,4.456091,0.6351748,1284.281,2.799133,56.20123,6.778068,268.2436,67.36111,53.35648,43.80787,301.6638,0.0,1.837384
2021-09-02 10:11:44,-1,59208.5,7.127893,4.405193,91.03315,4.455677,1.694555,1430.625,7.464844,56.66782,6.770834,268.2292,67.37558,54.39815,44.08276,301.6348,0.0,1.822917
2021-09-02 10:11:45,-1,59208.5,7.09838,4.39776,119.7805,4.455263,1.909639,1573.688,8.398132,56.97887,6.767216,268.287,67.37558,54.97685,43.99595,301.6204,0.0,1.837384
2021-09-02 10:11:46,-1,59208.5,7.103588,4.412627,85.90766,4.456505,3.383526,1697.063,14.93024,57.28993,6.767216,268.2436,67.36111,55.96065,44.09722,301.5625,0.0,1.837384
2021-09-02 10:11:47,-1,59208.5,7.118634,4.40855,86.29764,4.456091,3.386696,1809.281,14.93042,57.52322,6.752749,268.287,67.27431,56.68403,44.15509,301.5191,0.0,1.851852
2021-09-02 10:11:48,-1,59208.5,7.106482,4.408071,86.91047,4.455677,4.233872,1924.781,18.66321,58.06757,6.767216,268.2581,66.76794,57.10358,44.21296,301.4757,0.0,1.837384
